"Permanent & long-term migration by EVERY country of residence and citizenship (Monthly)","","","",""
"","","","Arrivals","Departures"
" "," ","1980M10",0,0
" "," ","1980M11",0,0
" "," ","1980M12",0,0
" "," ","1981M01",0,11
" "," ","1981M02",0,2
" "," ","1981M03",0,1
" "," ","1981M04",0,0
" "," ","1981M05",1,0
" "," ","1981M06",0,0
" "," ","1981M07",0,1
" "," ","1981M08",0,0
" "," ","1981M09",0,0
" "," ","1981M10",0,0
" "," ","1981M11",0,1
" "," ","1981M12",0,6
" "," ","1982M01",0,0
" "," ","1982M02",0,0
" "," ","1982M03",0,0
" "," ","1982M04",1,0
" "," ","1982M05",0,0
" "," ","1982M06",0,0
" "," ","1982M07",0,0
" "," ","1982M08",1,0
" "," ","1982M09",0,0
" "," ","1982M10",0,9
" "," ","1982M11",0,0
" "," ","1982M12",0,0
" "," ","1983M01",0,2
" "," ","1983M02",0,0
" "," ","1983M03",0,0
" "," ","1983M04",0,0
" "," ","1983M05",1,0
" "," ","1983M06",6,0
" "," ","1983M07",0,0
" "," ","1983M08",0,1
" "," ","1983M09",3,0
" "," ","1983M10",0,4
" "," ","1983M11",0,0
" "," ","1983M12",0,0
" ","Gabon","1978M08",0,0
" "," ","1978M09",0,0
" "," ","1978M10",0,0
" "," ","1978M11",0,0
" "," ","1978M12",0,0
" "," ","1979M01",0,0
" "," ","1979M02",0,0
" "," ","1979M03",0,0
" "," ","1979M04",0,0
" "," ","1979M05",0,0
" "," ","1979M06",0,0
" "," ","1979M07",0,0
" "," ","1979M08",0,0
" "," ","1979M09",0,0
" "," ","1979M10",0,0
" "," ","1979M11",0,0
" "," ","1979M12",0,0
" "," ","1980M01",0,0
" "," ","1980M02",0,0
" "," ","1980M03",0,0
" "," ","1980M04",0,0
" "," ","1980M05",0,0
" "," ","1980M06",0,0
" "," ","1980M07",0,0
" "," ","1980M08",0,0
" "," ","1980M09",0,0
" "," ","1980M10",0,0
" "," ","1980M11",0,0
" "," ","1980M12",0,0
" "," ","1981M01",0,0
" "," ","1981M02",0,0
" "," ","1981M03",0,0
" "," ","1981M04",0,0
" "," ","1981M05",0,0
" "," ","1981M06",0,0
" "," ","1981M07",0,0
" "," ","1981M08",0,0
" "," ","1981M09",0,0
" "," ","1981M10",0,0
" "," ","1981M11",0,0
" "," ","1981M12",0,0
" "," ","1982M01",0,1
" "," ","1982M02",0,0
" "," ","1982M03",0,0
" "," ","1982M04",0,0
" "," ","1982M05",0,0
" "," ","1982M06",0,0
" "," ","1982M07",0,1
" "," ","1982M08",0,1
" "," ","1982M09",0,0
" "," ","1982M10",0,0
" "," ","1982M11",0,0
" "," ","1982M12",0,0
" "," ","1983M01",0,0
" "," ","1983M02",0,0
" "," ","1983M03",0,0
" "," ","1983M04",0,0
" "," ","1983M05",0,0
" "," ","1983M06",0,0
" "," ","1983M07",0,0
" "," ","1983M08",0,0
" "," ","1983M09",0,0
" "," ","1983M10",0,0
" "," ","1983M11",0,0
" "," ","1983M12",0,0
" ","Ghana","1978M08",0,0
" "," ","1978M09",0,0
" "," ","1978M10",0,0
" "," ","1978M11",0,0
" "," ","1978M12",0,0
" "," ","1979M01",0,0
" "," ","1979M02",0,0
" "," ","1979M03",0,0
" "," ","1979M04",0,0
" "," ","1979M05",0,4
" "," ","1979M06",0,0
" "," ","1979M07",0,0
" "," ","1979M08",0,0
" "," ","1979M09",0,0
" "," ","1979M10",1,0
" "," ","1979M11",0,0
" "," ","1979M12",0,0
" "," ","1980M01",0,0
" "," ","1980M02",0,0
" "," ","1980M03",0,0
" "," ","1980M04",0,0
" "," ","1980M05",0,0
" "," ","1980M06",0,0
" "," ","1980M07",0,0
" "," ","1980M08",0,4
" "," ","1980M09",0,1
" "," ","1980M10",0,0
" "," ","1980M11",0,0
" "," ","1980M12",0,0
" "," ","1981M01",0,0
" "," ","1981M02",0,0
" "," ","1981M03",0,0
" "," ","1981M04",0,0
" "," ","1981M05",0,0
" "," ","1981M06",0,0
" "," ","1981M07",0,0
" "," ","1981M08",0,0
" "," ","1981M09",0,0
" "," ","1981M10",0,0
" "," ","1981M11",0,0
" "," ","1981M12",0,0
" "," ","1982M01",0,0
" "," ","1982M02",0,0
" "," ","1982M03",0,0
" "," ","1982M04",0,0
" "," ","1982M05",0,0
" "," ","1982M06",0,4
" "," ","1982M07",0,0
" "," ","1982M08",4,0
" "," ","1982M09",0,0
" "," ","1982M10",0,0
" "," ","1982M11",2,0
" "," ","1982M12",0,0
" "," ","1983M01",0,0
" "," ","1983M02",0,0
" "," ","1983M03",0,0
" "," ","1983M04",0,0
" "," ","1983M05",0,0
" "," ","1983M06",0,0
" "," ","1983M07",0,0
" "," ","1983M08",0,0
" "," ","1983M09",1,0
" "," ","1983M10",0,0
" "," ","1983M11",0,0
" "," ","1983M12",0,0
" ","Gambia","1978M08",0,0
" "," ","1978M09",0,0
" "," ","1978M10",0,0
" "," ","1978M11",0,0
" "," ","1978M12",0,0
" "," ","1979M01",0,0
" "," ","1979M02",0,0
" "," ","1979M03",0,0
" "," ","1979M04",0,0
" "," ","1979M05",0,0
" "," ","1979M06",0,0
" "," ","1979M07",0,0
" "," ","1979M08",0,0
" "," ","1979M09",0,0
" "," ","1979M10",0,0
" "," ","1979M11",0,0
" "," ","1979M12",1,0
" "," ","1980M01",0,0
" "," ","1980M02",0,0
" "," ","1980M03",0,0
" "," ","1980M04",1,0
" "," ","1980M05",0,0
" "," ","1980M06",0,0
" "," ","1980M07",0,0
" "," ","1980M08",0,0
" "," ","1980M09",0,0
" "," ","1980M10",0,0
" "," ","1980M11",0,0
" "," ","1980M12",2,0
" "," ","1981M01",0,0
" "," ","1981M02",0,1
" "," ","1981M03",0,0
" "," ","1981M04",0,0
" "," ","1981M05",0,0
" "," ","1981M06",0,0
" "," ","1981M07",0,0
" "," ","1981M08",0,0
" "," ","1981M09",0,0
" "," ","1981M10",0,0
" "," ","1981M11",0,0
" "," ","1981M12",0,0
" "," ","1982M01",0,0
" "," ","1982M02",0,0
" "," ","1982M03",0,1
" "," ","1982M04",0,0
" "," ","1982M05",0,0
" "," ","1982M06",0,0
" "," ","1982M07",0,0
" "," ","1982M08",0,0
" "," ","1982M09",0,0
" "," ","1982M10",0,0
" "," ","1982M11",0,0
" "," ","1982M12",0,1
" "," ","1983M01",0,0
" "," ","1983M02",0,0
" "," ","1983M03",0,0
" "," ","1983M04",0,0
" "," ","1983M05",0,0
" "," ","1983M06",0,0
" "," ","1983M07",0,0
" "," ","1983M08",0,0
" "," ","1983M09",0,0
" "," ","1983M10",0,0
" "," ","1983M11",0,0
" "," ","1983M12",0,0
" ","Guinea","1978M08",0,0
" "," ","1978M09",0,0
" "," ","1978M10",0,0
" "," ","1978M11",0,0
" "," ","1978M12",0,0
" "," ","1979M01",0,0
" "," ","1979M02",0,0
" "," ","1979M03",0,0
" "," ","1979M04",0,0
" "," ","1979M05",0,0
" "," ","1979M06",0,0
" "," ","1979M07",0,0
" "," ","1979M08",0,0
" "," ","1979M09",0,0
" "," ","1979M10",0,0
" "," ","1979M11",0,0
" "," ","1979M12",0,0
" "," ","1980M01",0,0
" "," ","1980M02",0,0
" "," ","1980M03",0,0
" "," ","1980M04",0,0
" "," ","1980M05",0,0
" "," ","1980M06",0,0
" "," ","1980M07",0,0
" "," ","1980M08",0,0
" "," ","1980M09",0,0
" "," ","1980M10",0,0
" "," ","1980M11",0,0
" "," ","1980M12",0,0
" "," ","1981M01",0,0
" "," ","1981M02",0,0
" "," ","1981M03",0,0
" "," ","1981M04",0,0
" "," ","1981M05",0,0
" "," ","1981M06",0,0
" "," ","1981M07",0,0
" "," ","1981M08",0,0
" "," ","1981M09",0,0
" "," ","1981M10",0,0
" "," ","1981M11",0,0
" "," ","1981M12",0,0
" "," ","1982M01",0,0
" "," ","1982M02",0,0
" "," ","1982M03",0,0
" "," ","1982M04",0,0
" "," ","1982M05",0,0
" "," ","1982M06",0,0
" "," ","1982M07",0,0
" "," ","1982M08",0,0
" "," ","1982M09",0,0
" "," ","1982M10",0,0
" "," ","1982M11",0,0
" "," ","1982M12",0,0
" "," ","1983M01",0,0
" "," ","1983M02",0,0
" "," ","1983M03",0,0
" "," ","1983M04",0,0
" "," ","1983M05",0,0
" "," ","1983M06",0,0
" "," ","1983M07",0,0
" "," ","1983M08",0,0
" "," ","1983M09",0,0
" "," ","1983M10",0,0
" "," ","1983M11",0,0
" "," ","1983M12",0,0
" ","Equatorial Guinea","1978M08",0,0
" "," ","1978M09",0,0
" "," ","1978M10",0,0
" "," ","1978M11",0,0
" "," ","1978M12",0,0
" "," ","1979M01",0,0
" "," ","1979M02",0,0
" "," ","1979M03",0,0
" "," ","1979M04",0,0
" "," ","1979M05",0,0
" "," ","1979M06",0,0
" "," ","1979M07",0,0
" "," ","1979M08",0,0
" "," ","1979M09",0,0
" "," ","1979M10",0,0
" "," ","1979M11",0,0
" "," ","1979M12",0,0
" "," ","1980M01",0,0
" "," ","1980M02",0,0
" "," ","1980M03",0,0
" "," ","1980M04",0,0
" "," ","1980M05",0,0
" "," ","1980M06",0,0
" "," ","1980M07",0,0
" "," ","1980M08",0,0
" "," ","1980M09",0,0
" "," ","1980M10",0,0
" "," ","1980M11",0,0
" "," ","1980M12",0,0
" "," ","1981M01",0,0
" "," ","1981M02",0,0
" "," ","1981M03",0,0
" "," ","1981M04",0,0
" "," ","1981M05",0,0
" "," ","1981M06",0,0
" "," ","1981M07",0,0
" "," ","1981M08",0,0
" "," ","1981M09",0,0
" "," ","1981M10",0,0
" "," ","1981M11",0,0
" "," ","1981M12",0,0
" "," ","1982M01",0,0
" "," ","1982M02",0,0
" "," ","1982M03",0,0
" "," ","1982M04",0,0
" "," ","1982M05",0,0
" "," ","1982M06",0,0
" "," ","1982M07",0,0
" "," ","1982M08",0,0
" "," ","1982M09",0,0
" "," ","1982M10",0,0
" "," ","1982M11",0,0
" "," ","1982M12",0,0
" "," ","1983M01",0,0
" "," ","1983M02",0,0
" "," ","1983M03",0,0
" "," ","1983M04",0,0
" "," ","1983M05",0,0
" "," ","1983M06",0,0
" "," ","1983M07",0,0
" "," ","1983M08",0,0
" "," ","1983M09",0,0
" "," ","1983M10",0,0
" "," ","1983M11",0,0
" "," ","1983M12",0,0
" ","Guinea-Bissau","1978M08",0,0
" "," ","1978M09",0,0
" "," ","1978M10",0,0
" "," ","1978M11",0,0
" "," ","1978M12",0,0
" "," ","1979M01",0,0
" "," ","1979M02",0,0
" "," ","1979M03",0,0
" "," ","1979M04",0,0
" "," ","1979M05",0,0
" "," ","1979M06",0,0
" "," ","1979M07",0,0
" "," ","1979M08",0,0
" "," ","1979M09",0,0
" "," ","1979M10",0,0
" "," ","1979M11",0,0
" "," ","1979M12",0,0
" "," ","1980M01",0,0
" "," ","1980M02",0,0
" "," ","1980M03",0,0
" "," ","1980M04",0,0
" "," ","1980M05",0,0
" "," ","1980M06",0,0
" "," ","1980M07",0,0
" "," ","1980M08",0,0
" "," ","1980M09",0,0
" "," ","1980M10",0,0
" "," ","1980M11",0,0
" "," ","1980M12",0,0
" "," ","1981M01",0,0
" "," ","1981M02",0,0
" "," ","1981M03",0,0
" "," ","1981M04",0,0
" "," ","1981M05",0,0
" "," ","1981M06",0,0
" "," ","1981M07",0,0
" "," ","1981M08",0,0
" "," ","1981M09",0,0
" "," ","1981M10",0,0
" "," ","1981M11",0,0
" "," ","1981M12",0,0
" "," ","1982M01",0,0
" "," ","1982M02",0,0
" "," ","1982M03",0,0
" "," ","1982M04",0,0
" "," ","1982M05",0,0
" "," ","1982M06",0,0
" "," ","1982M07",0,0
" "," ","1982M08",0,0
" "," ","1982M09",0,0
" "," ","1982M10",0,0
" "," ","1982M11",0,0
" "," ","1982M12",0,0
" "," ","1983M01",0,0
" "," ","1983M02",0,0
" "," ","1983M03",0,0
" "," ","1983M04",0,0
" "," ","1983M05",0,0
" "," ","1983M06",0,0
" "," ","1983M07",0,0
" "," ","1983M08",0,0
" "," ","1983M09",0,0
" "," ","1983M10",0,0
" "," ","1983M11",0,0
" "," ","1983M12",0,0
" ","Israel","1978M08",0,12
" "," ","1978M09",4,12
" "," ","1978M10",0,0
" "," ","1978M11",8,0
" "," ","1978M12",4,4
" "," ","1979M01",8,8
" "," ","1979M02",0,12
" "," ","1979M03",0,8
" "," ","1979M04",0,4
" "," ","1979M05",4,0
" "," ","1979M06",0,4
" "," ","1979M07",2,5
" "," ","1979M08",1,3
" "," ","1979M09",0,3
" "," ","1979M10",6,3
" "," ","1979M11",2,2
" "," ","1979M12",2,6
" "," ","1980M01",7,6
" "," ","1980M02",0,2
" "," ","1980M03",4,6
" "," ","1980M04",1,9
" "," ","1980M05",5,4
" "," ","1980M06",1,1
" "," ","1980M07",3,16
" "," ","1980M08",3,5
" "," ","1980M09",6,2
" "," ","1980M10",3,1
" "," ","1980M11",2,1
" "," ","1980M12",15,2
" "," ","1981M01",2,8
" "," ","1981M02",0,9
" "," ","1981M03",4,8
" "," ","1981M04",2,1
" "," ","1981M05",1,3
" "," ","1981M06",1,1
" "," ","1981M07",4,3
" "," ","1981M08",2,0
" "," ","1981M09",6,6
" "," ","1981M10",4,0
" "," ","1981M11",5,1
" "," ","1981M12",7,9
" "," ","1982M01",7,0
" "," ","1982M02",4,8
" "," ","1982M03",0,6
" "," ","1982M04",1,0
" "," ","1982M05",3,4
" "," ","1982M06",4,2
" "," ","1982M07",1,4
" "," ","1982M08",2,6
" "," ","1982M09",0,4
" "," ","1982M10",10,3
" "," ","1982M11",4,3
" "," ","1982M12",6,5
" "," ","1983M01",0,3
" "," ","1983M02",4,2
" "," ","1983M03",2,7
" "," ","1983M04",2,3
" "," ","1983M05",2,12
" "," ","1983M06",7,2
" "," ","1983M07",1,1
" "," ","1983M08",2,5
" "," ","1983M09",0,2
" "," ","1983M10",2,5
" "," ","1983M11",4,3
" "," ","1983M12",10,0
" ","British Indian Ocean Territory","1978M08",0,0
" "," ","1978M09",0,0
" "," ","1978M10",0,0
" "," ","1978M11",0,0
" "," ","1978M12",0,0
" "," ","1979M01",0,0
" "," ","1979M02",0,0
" "," ","1979M03",0,0
" "," ","1979M04",0,0
" "," ","1979M05",0,0
" "," ","1979M06",0,0
" "," ","1979M07",0,0
" "," ","1979M08",0,0
" "," ","1979M09",0,0
" "," ","1979M10",0,0
" "," ","1979M11",0,0
" "," ","1979M12",0,0
" "," ","1980M01",0,0
" "," ","1980M02",0,0
" "," ","1980M03",0,0
" "," ","1980M04",0,0
" "," ","1980M05",0,0
" "," ","1980M06",0,0
" "," ","1980M07",0,0
" "," ","1980M08",0,0
" "," ","1980M09",0,0
" "," ","1980M10",0,0
" "," ","1980M11",0,0
" "," ","1980M12",0,0
" "," ","1981M01",0,0
" "," ","1981M02",0,0
" "," ","1981M03",0,0
" "," ","1981M04",0,0
" "," ","1981M05",0,0
" "," ","1981M06",0,0
" "," ","1981M07",0,0
" "," ","1981M08",0,0
" "," ","1981M09",0,0
" "," ","1981M10",0,0
" "," ","1981M11",0,0
" "," ","1981M12",0,0
" "," ","1982M01",0,0
" "," ","1982M02",0,0
" "," ","1982M03",0,0
" "," ","1982M04",0,0
" "," ","1982M05",0,0
" "," ","1982M06",0,0
" "," ","1982M07",0,0
" "," ","1982M08",0,0
" "," ","1982M09",0,0
" "," ","1982M10",0,0
" "," ","1982M11",0,0
" "," ","1982M12",0,0
" "," ","1983M01",0,0
" "," ","1983M02",0,0
" "," ","1983M03",0,0
" "," ","1983M04",0,0
" "," ","1983M05",0,0
" "," ","1983M06",0,0
" "," ","1983M07",0,0
" "," ","1983M08",0,0
" "," ","1983M09",0,0
" "," ","1983M10",0,0
" "," ","1983M11",0,0
" "," ","1983M12",0,0
" ","Iraq","1978M08",0,0
" "," ","1978M09",0,0
" "," ","1978M10",0,0
" "," ","1978M11",0,0
" "," ","1978M12",0,0
" "," ","1979M01",0,0
" "," ","1979M02",0,0
" "," ","1979M03",0,0
" "," ","1979M04",0,0
" "," ","1979M05",0,0
" "," ","1979M06",0,0
" "," ","1979M07",1,0
" "," ","1979M08",0,0
" "," ","1979M09",0,0
" "," ","1979M10",0,3
" "," ","1979M11",1,0
" "," ","1979M12",0,1
" "," ","1980M01",0,4
" "," ","1980M02",4,2
" "," ","1980M03",0,4
" "," ","1980M04",0,0
" "," ","1980M05",0,1
" "," ","1980M06",0,0
" "," ","1980M07",0,1
" "," ","1980M08",2,0
" "," ","1980M09",0,0
" "," ","1980M10",2,0
" "," ","1980M11",0,1
" "," ","1980M12",0,2
" "," ","1981M01",0,0
" "," ","1981M02",0,0
" "," ","1981M03",0,0
" "," ","1981M04",0,1
" "," ","1981M05",0,3
" "," ","1981M06",0,1
" "," ","1981M07",0,2
" "," ","1981M08",0,0
" "," ","1981M09",0,1
" "," ","1981M10",0,1
" "," ","1981M11",1,0
" "," ","1981M12",1,0
" "," ","1982M01",0,0
" "," ","1982M02",0,0
" "," ","1982M03",3,0
" "," ","1982M04",0,0
" "," ","1982M05",0,0
" "," ","1982M06",0,0
" "," ","1982M07",0,1
" "," ","1982M08",0,0
" "," ","1982M09",3,1
" "," ","1982M10",1,0
" "," ","1982M11",3,0
" "," ","1982M12",4,0
" "," ","1983M01",0,2
" "," ","1983M02",0,0
" "," ","1983M03",1,3
" "," ","1983M04",1,0
" "," ","1983M05",0,0
" "," ","1983M06",0,1
" "," ","1983M07",0,0
" "," ","1983M08",1,2
" "," ","1983M09",0,0
" "," ","1983M10",0,0
" "," ","1983M11",0,0
" "," ","1983M12",2,1
" ","Iran","1978M08",4,8
" "," ","1978M09",0,0
" "," ","1978M10",8,0
" "," ","1978M11",0,4
" "," ","1978M12",16,4
" "," ","1979M01",0,4
" "," ","1979M02",12,0
" "," ","1979M03",0,0
" "," ","1979M04",0,0
" "," ","1979M05",0,0
" "," ","1979M06",0,0
" "," ","1979M07",1,1
" "," ","1979M08",4,0
" "," ","1979M09",1,1
" "," ","1979M10",1,3
" "," ","1979M11",1,0
" "," ","1979M12",5,0
" "," ","1980M01",0,2
" "," ","1980M02",1,0
" "," ","1980M03",1,0
" "," ","1980M04",0,0
" "," ","1980M05",0,2
" "," ","1980M06",1,1
" "," ","1980M07",0,0
" "," ","1980M08",2,1
" "," ","1980M09",1,0
" "," ","1980M10",0,0
" "," ","1980M11",0,0
" "," ","1980M12",1,0
" "," ","1981M01",0,0
" "," ","1981M02",0,0
" "," ","1981M03",0,1
" "," ","1981M04",0,0
" "," ","1981M05",0,0
" "," ","1981M06",0,0
" "," ","1981M07",1,0
" "," ","1981M08",0,0
" "," ","1981M09",0,0
" "," ","1981M10",0,0
" "," ","1981M11",0,0
" "," ","1981M12",0,0
" "," ","1982M01",0,0
" "," ","1982M02",0,0
" "," ","1982M03",0,0
" "," ","1982M04",0,0
" "," ","1982M05",0,1
" "," ","1982M06",0,0
" "," ","1982M07",0,0
" "," ","1982M08",0,1
" "," ","1982M09",0,0
" "," ","1982M10",0,1
" "," ","1982M11",3,0
" "," ","1982M12",0,0
" "," ","1983M01",0,1
" "," ","1983M02",0,0
" "," ","1983M03",0,0
" "," ","1983M04",0,0
" "," ","1983M05",0,0
" "," ","1983M06",0,0
" "," ","1983M07",0,2
" "," ","1983M08",0,0
" "," ","1983M09",0,0
" "," ","1983M10",2,1
" "," ","1983M11",1,0
" "," ","1983M12",0,0
" ","Jordan","1978M08",0,4
" "," ","1978M09",0,0
" "," ","1978M10",0,0
" "," ","1978M11",0,0
" "," ","1978M12",0,4
" "," ","1979M01",0,4
" "," ","1979M02",0,4
" "," ","1979M03",0,4
" "," ","1979M04",0,0
" "," ","1979M05",0,0
" "," ","1979M06",0,0
" "," ","1979M07",1,0
" "," ","1979M08",2,0
" "," ","1979M09",0,0
" "," ","1979M10",0,0
" "," ","1979M11",0,0
" "," ","1979M12",1,0
" "," ","1980M01",1,0
" "," ","1980M02",0,1
" "," ","1980M03",0,0
" "," ","1980M04",0,0
" "," ","1980M05",0,0
" "," ","1980M06",0,2
" "," ","1980M07",0,0
" "," ","1980M08",0,0
" "," ","1980M09",0,0
" "," ","1980M10",0,0
" "," ","1980M11",2,0
" "," ","1980M12",1,0
" "," ","1981M01",0,0
" "," ","1981M02",0,1
" "," ","1981M03",0,0
" "," ","1981M04",0,0
" "," ","1981M05",0,0
" "," ","1981M06",1,0
" "," ","1981M07",1,0
" "," ","1981M08",1,0
" "," ","1981M09",2,0
" "," ","1981M10",3,0
" "," ","1981M11",0,0
" "," ","1981M12",3,0
" "," ","1982M01",0,0
" "," ","1982M02",0,0
" "," ","1982M03",0,0
" "," ","1982M04",0,0
" "," ","1982M05",0,0
" "," ","1982M06",0,0
" "," ","1982M07",0,0
" "," ","1982M08",0,0
" "," ","1982M09",0,0
" "," ","1982M10",0,0
" "," ","1982M11",0,0
" "," ","1982M12",0,0
" "," ","1983M01",0,0
" "," ","1983M02",0,0
" "," ","1983M03",0,0
" "," ","1983M04",0,0
" "," ","1983M05",0,0
" "," ","1983M06",0,0
" "," ","1983M07",2,0
" "," ","1983M08",0,0
" "," ","1983M09",0,0
" "," ","1983M10",1,0
" "," ","1983M11",0,0
" "," ","1983M12",0,0
" ","Kenya","1978M08",0,0
" "," ","1978M09",0,0
" "," ","1978M10",8,0
" "," ","1978M11",0,0
" "," ","1978M12",0,0
" "," ","1979M01",4,4
" "," ","1979M02",0,0
" "," ","1979M03",0,0
" "," ","1979M04",0,0
" "," ","1979M05",4,4
" "," ","1979M06",0,4
" "," ","1979M07",1,2
" "," ","1979M08",5,0
" "," ","1979M09",1,0
" "," ","1979M10",1,1
" "," ","1979M11",0,3
" "," ","1979M12",4,0
" "," ","1980M01",4,4
" "," ","1980M02",1,1
" "," ","1980M03",9,2
" "," ","1980M04",0,0
" "," ","1980M05",0,1
" "," ","1980M06",0,1
" "," ","1980M07",0,3
" "," ","1980M08",0,0
" "," ","1980M09",0,5
" "," ","1980M10",1,2
" "," ","1980M11",1,1
" "," ","1980M12",0,0
" "," ","1981M01",0,7
" "," ","1981M02",0,0
" "," ","1981M03",3,1
" "," ","1981M04",0,4
" "," ","1981M05",0,0
" "," ","1981M06",1,0
" "," ","1981M07",4,0
" "," ","1981M08",6,0
" "," ","1981M09",0,6
" "," ","1981M10",4,0
" "," ","1981M11",0,2
" "," ","1981M12",0,1
" "," ","1982M01",1,0
" "," ","1982M02",8,0
" "," ","1982M03",3,0
" "," ","1982M04",9,7
" "," ","1982M05",2,4
" "," ","1982M06",3,3
" "," ","1982M07",2,1
" "," ","1982M08",0,1
" "," ","1982M09",1,5
" "," ","1982M10",3,0
" "," ","1982M11",6,0
" "," ","1982M12",0,4
" "," ","1983M01",1,1
" "," ","1983M02",0,0
" "," ","1983M03",1,0
" "," ","1983M04",3,3
" "," ","1983M05",2,0
" "," ","1983M06",4,5
" "," ","1983M07",0,0
" "," ","1983M08",0,1
" "," ","1983M09",1,0
" "," ","1983M10",0,1
" "," ","1983M11",3,4
" "," ","1983M12",2,3
" ","Comoros","1978M08",0,0
" "," ","1978M09",0,0
" "," ","1978M10",0,0
" "," ","1978M11",0,0
" "," ","1978M12",0,0
" "," ","1979M01",0,0
" "," ","1979M02",0,0
" "," ","1979M03",0,0
" "," ","1979M04",0,0
" "," ","1979M05",0,0
" "," ","1979M06",0,0
" "," ","1979M07",0,0
" "," ","1979M08",0,0
" "," ","1979M09",0,0
" "," ","1979M10",0,0
" "," ","1979M11",0,0
" "," ","1979M12",0,0
" "," ","1980M01",0,0
" "," ","1980M02",0,0
" "," ","1980M03",0,0
" "," ","1980M04",0,0
" "," ","1980M05",0,0
" "," ","1980M06",0,0
" "," ","1980M07",0,0
" "," ","1980M08",0,0
" "," ","1980M09",0,0
" "," ","1980M10",0,0
" "," ","1980M11",0,0
" "," ","1980M12",0,0
" "," ","1981M01",0,0
" "," ","1981M02",0,0
" "," ","1981M03",0,0
" "," ","1981M04",0,0
" "," ","1981M05",0,0
" "," ","1981M06",0,0
" "," ","1981M07",0,0
" "," ","1981M08",0,0
" "," ","1981M09",0,0
" "," ","1981M10",0,0
" "," ","1981M11",0,0
" "," ","1981M12",0,0
" "," ","1982M01",0,0
" "," ","1982M02",0,0
" "," ","1982M03",0,0
" "," ","1982M04",0,0
" "," ","1982M05",0,0
" "," ","1982M06",0,0
" "," ","1982M07",0,0
" "," ","1982M08",0,0
" "," ","1982M09",0,0
" "," ","1982M10",0,0
" "," ","1982M11",0,0
" "," ","1982M12",0,0
" "," ","1983M01",0,0
" "," ","1983M02",0,0
" "," ","1983M03",0,0
" "," ","1983M04",0,0
" "," ","1983M05",0,0
" "," ","1983M06",0,0
" "," ","1983M07",0,0
" "," ","1983M08",0,0
" "," ","1983M09",0,0
" "," ","1983M10",0,0
" "," ","1983M11",0,0
" "," ","1983M12",0,0
" ","Kuwait","1978M08",0,0
" "," ","1978M09",0,0
" "," ","1978M10",0,0
" "," ","1978M11",0,0
" "," ","1978M12",4,0
" "," ","1979M01",0,0
" "," ","1979M02",0,4
" "," ","1979M03",0,4
" "," ","1979M04",0,0
" "," ","1979M05",0,0
" "," ","1979M06",0,0
" "," ","1979M07",0,0
" "," ","1979M08",0,0
" "," ","1979M09",0,0
" "," ","1979M10",0,1
" "," ","1979M11",1,0
" "," ","1979M12",0,0
" "," ","1980M01",0,3
" "," ","1980M02",0,0
" "," ","1980M03",0,1
" "," ","1980M04",0,0
" "," ","1980M05",0,4
" "," ","1980M06",0,0
" "," ","1980M07",1,0
" "," ","1980M08",0,0
" "," ","1980M09",0,1
" "," ","1980M10",0,0
" "," ","1980M11",2,0
" "," ","1980M12",0,1
" "," ","1981M01",0,0
" "," ","1981M02",0,0
" "," ","1981M03",0,0
" "," ","1981M04",0,0
" "," ","1981M05",0,1
" "," ","1981M06",0,0
" "," ","1981M07",0,0
" "," ","1981M08",0,1
" "," ","1981M09",0,0
" "," ","1981M10",0,0
" "," ","1981M11",0,0
" "," ","1981M12",3,0
" "," ","1982M01",2,0
" "," ","1982M02",2,1
" "," ","1982M03",0,0
" "," ","1982M04",0,0
" "," ","1982M05",0,0
" "," ","1982M06",2,0
" "," ","1982M07",1,0
" "," ","1982M08",4,0
" "," ","1982M09",1,0
" "," ","1982M10",0,0
" "," ","1982M11",0,0
" "," ","1982M12",1,0
" "," ","1983M01",2,0
" "," ","1983M02",1,8
" "," ","1983M03",1,0
" "," ","1983M04",0,0
" "," ","1983M05",0,0
" "," ","1983M06",0,0
" "," ","1983M07",1,4
" "," ","1983M08",0,0
" "," ","1983M09",1,0
" "," ","1983M10",0,1
" "," ","1983M11",0,0
" "," ","1983M12",1,0
" ","Lebanon","1978M08",0,0
" "," ","1978M09",0,0
" "," ","1978M10",0,0
" "," ","1978M11",0,0
" "," ","1978M12",0,0
